Date,SPY
2000-01-03,91.3675308227539
2000-01-04,87.79450988769531
2000-01-05,87.9515609741211
2000-01-06,86.53804779052734
2000-01-07,91.5638656616211
2000-01-10,91.87793731689453
2000-01-11,90.77857208251953
2000-01-12,89.87548828125
2000-01-13,91.0926742553711
2000-01-14,92.32949829101562
2000-01-18,91.60309600830078
2000-01-19,92.34912109375
2000-01-20,90.93562316894531
2000-01-21,90.73929595947266
2000-01-24,88.16748046875
2000-01-25,89.16874694824219
2000-01-26,88.46198272705078
2000-01-27,88.1086196899414
2000-01-28,85.36007690429688
2000-01-31,87.67670440673828
2000-02-01,88.54053497314453
2000-02-02,88.6190185546875
2000-02-03,89.95399475097656
2000-02-04,89.58099365234375
2000-02-07,89.44356536865234
2000-02-08,90.66073608398438
2000-02-09,88.75651550292969
2000-02-10,88.93316650390625
2000-02-11,87.1270523071289
2000-02-14,87.6374282836914
2000-02-15,88.62889099121094
2000-02-16,87.3233413696289
2000-02-17,86.87177276611328
2000-02-18,85.00676727294922
2000-02-22,84.79080963134766
2000-02-23,85.79203796386719
2000-02-24,84.06442260742188
2000-02-25,83.7601318359375
2000-02-28,85.51716613769531
2000-02-29,86.3417739868164
2000-03-01,86.9699478149414
2000-03-02,87.0288314819336
2000-03-03,88.65834045410156
2000-03-06,87.79450988769531
2000-03-07,86.0962905883789
2000-03-08,85.98829650878906
2000-03-09,88.501220703125
2000-03-10,88.03009033203125
2000-03-13,87.06813049316406
2000-03-14,85.8313217163086
2000-03-15,87.83379364013672
2000-03-16,91.93688201904297
2000-03-17,92.54450988769531
2000-03-20,92.07212829589844
2000-03-21,93.96157836914062
2000-03-22,94.53231811523438
2000-03-23,96.14629364013672
2000-03-24,96.71704864501953
2000-03-27,95.69355773925781
2000-03-28,95.14253997802734
2000-03-29,95.2409439086914
2000-03-30,93.6467056274414
2000-03-31,94.7094497680664
2000-04-03,95.26061248779297
2000-04-04,94.55199432373047
2000-04-05,93.96157836914062
2000-04-06,94.77839660644531
2000-04-07,95.378662109375
2000-04-10,95.00470733642578
2000-04-11,94.72915649414062
2000-04-12,92.13114166259766
2000-04-13,90.85189056396484
2000-04-14,85.65579223632812
2000-04-17,88.6474838256836
2000-04-18,90.98963165283203
2000-04-19,90.14324951171875
2000-04-20,90.5762710571289
2000-04-24,89.59220886230469
2000-04-25,93.31208038330078
2000-04-26,92.25908660888672
2000-04-27,91.95401763916016
2000-04-28,91.38323974609375
2000-05-01,92.62320709228516
2000-05-02,90.77310943603516
2000-05-03,88.6474838256836
2000-05-04,89.3166732788086
2000-05-05,90.399169921875
2000-05-08,89.7201156616211
2000-05-09,89.00172424316406
2000-05-10,86.99418640136719
2000-05-11,88.98204803466797
2000-05-12,89.94645690917969
2000-05-15,91.5013427734375
2000-05-16,92.38697814941406
2000-05-17,91.4226303100586
2000-05-18,90.30074310302734
2000-05-19,88.88365173339844
2000-05-22,88.21446228027344
2000-05-23,86.91542053222656
2000-05-24,88.33255004882812
2000-05-25,86.81703186035156
2000-05-26,86.91542053222656
2000-05-30,89.74967193603516
2000-05-31,89.94645690917969
2000-06-01,91.52105712890625
2000-06-02,93.11524963378906
2000-06-05,92.6625747680664
2000-06-06,92.249267578125
2000-06-07,92.888916015625
2000-06-08,92.52479553222656
2000-06-09,92.32797241210938
2000-06-12,91.24549865722656
2000-06-13,92.95780181884766
2000-06-14,93.11524963378906
2000-06-15,93.31208038330078
2000-06-16,92.54534149169922
2000-06-19,93.72904968261719
2000-06-20,93.39364624023438
2000-06-21,93.3542251586914
2000-06-22,91.93379211425781
2000-06-23,91.14462280273438
2000-06-26,92.31845092773438
2000-06-27,91.63786315917969
2000-06-28,91.89430236816406
2000-06-29,91.02630615234375
2000-06-30,91.71675109863281
2000-07-03,92.97933959960938
2000-07-05,91.30244445800781
2000-07-06,92.01266479492188
2000-07-07,93.49231719970703
2000-07-10,93.33447265625
2000-07-11,93.53177642822266
2000-07-12,94.14332580566406
2000-07-13,94.5576171875
2000-07-14,95.48487091064453
2000-07-17,95.32701873779297
2000-07-18,94.54776763916016
2000-07-19,93.78825378417969
2000-07-20,95.0903091430664
2000-07-21,93.23585510253906
2000-07-24,92.70319366455078
2000-07-25,92.99913024902344
2000-07-26,92.09159088134766
2000-07-27,91.77596282958984
2000-07-28,89.7044906616211
2000-07-31,90.2765884399414
2000-08-01,90.82898712158203
2000-08-02,91.28277587890625
2000-08-03,91.91405487060547
2000-08-04,92.40727233886719
2000-08-07,93.51202392578125
2000-08-08,93.86717224121094
2000-08-09,93.07799530029297
2000-08-10,92.62427520751953
2000-08-11,93.05828857421875
2000-08-14,94.24195861816406
2000-08-15,94.16307830810547
2000-08-16,93.82768249511719
2000-08-17,94.81414794921875
2000-08-18,94.49845123291016
2000-08-21,95.01142883300781
2000-08-22,94.85360717773438
2000-08-23,95.22835540771484
2000-08-24,95.52435302734375
2000-08-25,95.48487091064453
2000-08-28,95.81043243408203
2000-08-29,95.8301010131836
2000-08-30,94.91275787353516
2000-08-31,96.17536926269531
2000-09-01,96.27404022216797
2000-09-05,95.50464630126953
2000-09-06,94.41951751708984
2000-09-07,95.22835540771484
2000-09-08,94.57735443115234
2000-09-11,94.43932342529297
2000-09-12,93.74880981445312
2000-09-13,93.99539947509766
2000-09-14,94.46883392333984
2000-09-15,92.40208435058594
2000-09-18,91.55164337158203
2000-09-19,92.3823013305664
2000-09-20,91.69994354248047
2000-09-21,90.30565643310547
2000-09-22,91.9471664428711
2000-09-25,91.29454040527344
2000-09-26,90.12763977050781
2000-09-27,90.6022720336914
2000-09-28,91.7691879272461
2000-09-29,90.89897155761719
2000-10-02,91.03740692138672
2000-10-03,90.18697357177734
2000-10-04,90.93852996826172
2000-10-05,91.25498962402344
2000-10-06,89.27714538574219
2000-10-09,88.604736328125
2000-10-10,87.14115142822266
2000-10-11,86.40937805175781
2000-10-12,84.25360107421875
2000-10-13,87.06208038330078
2000-10-16,87.45765686035156
2000-10-17,85.2820816040039
2000-10-18,84.965576171875
2000-10-19,88.16960906982422
2000-10-20,88.54539489746094
2000-10-23,88.94097137451172
2000-10-24,88.34762573242188
2000-10-25,86.27092742919922
2000-10-26,86.50830078125
2000-10-27,88.14987182617188
2000-10-30,88.94097137451172
2000-10-31,90.4737548828125
2000-11-01,90.16719818115234
2000-11-02,90.31546783447266
2000-11-03,90.36495971679688
2000-11-06,90.9978256225586
2000-11-07,90.97807312011719
2000-11-08,88.96078491210938
2000-11-09,88.62454986572266
2000-11-10,86.46870422363281
2000-11-13,85.7962875366211
2000-11-14,88.05096435546875
2000-11-15,88.3278579711914
2000-11-16,86.94339752197266
2000-11-17,86.47859954833984
2000-11-20,85.24250793457031
2000-11-21,85.67764282226562
2000-11-22,83.63059997558594
2000-11-24,85.34139251708984
2000-11-27,86.09293365478516
2000-11-28,84.60962677001953
2000-11-29,84.45138549804688
2000-11-30,83.71959686279297
2000-12-01,83.6800537109375
2000-12-04,84.39205932617188
2000-12-05,87.16099548339844
2000-12-06,85.76661682128906
2000-12-07,84.58982849121094
2000-12-08,84.7875747680664
2000-12-11,87.73448181152344
2000-12-12,87.35871124267578
2000-12-13,86.16217041015625
2000-12-14,85.06451416015625
2000-12-15,83.14317321777344
2000-12-18,84.25411987304688
2000-12-19,82.53813171386719
2000-12-20,80.1475601196289
2000-12-21,80.7030258178711
2000-12-22,83.12337493896484
2000-12-26,84.01610565185547
2000-12-27,84.631103515625
2000-12-28,84.88893127441406
2000-12-29,83.28206634521484
2001-01-02,81.77433013916016
2001-01-03,85.70238494873047
2001-01-04,84.77986145019531
2001-01-05,82.01237487792969
2001-01-08,82.64720153808594
2001-01-09,82.42899322509766
2001-01-10,83.87718200683594
2001-01-11,83.9565658569336
2001-01-12,83.79783630371094
2001-01-16,84.33348083496094
2001-01-17,84.72034454345703
2001-01-18,85.5634765625
2001-01-19,85.0774154663086
2001-01-22,85.64281463623047
2001-01-23,86.3173599243164
2001-01-24,86.5752182006836
2001-01-25,86.3570327758789
2001-01-26,86.2578125
2001-01-29,86.71807098388672
2001-01-30,87.4798812866211
2001-01-31,86.98471069335938
2001-02-01,87.56239318847656
2001-02-02,85.57536315917969
2001-02-05,86.20386505126953
2001-02-06,85.949951171875
2001-02-07,85.50555419921875
2001-02-08,84.50888061523438
2001-02-09,83.6962661743164
2001-02-12,84.65487670898438
2001-02-13,83.9629135131836
2001-02-14,83.8359375
2001-02-15,84.64851379394531
2001-02-16,82.78211212158203
2001-02-20,81.5061264038086
2001-02-21,79.74761962890625
2001-02-22,79.86824798583984
2001-02-23,79.32864379882812
2001-02-26,81.0173110961914
2001-02-27,80.26817321777344
2001-02-28,78.68745422363281
2001-03-01,79.10009002685547
2001-03-02,78.47160339355469
2001-03-05,79.18900299072266
2001-03-06,80.03964233398438
2001-03-07,80.61100769042969
2001-03-08,80.6998519897461
2001-03-09,78.31292724609375
2001-03-12,74.96101379394531
2001-03-13,76.19256591796875
2001-03-14,74.6880111694336
2001-03-15,74.70707702636719
2001-03-16,73.2086410522461
2001-03-19,74.69813537597656
2001-03-20,72.69304656982422
2001-03-21,71.45812225341797
2001-03-22,70.73249053955078
2001-03-23,72.87126159667969
2001-03-26,73.80060577392578
2001-03-27,75.3092041015625
2001-03-28,73.22773742675781
2001-03-29,73.5078125
2001-03-30,74.27802276611328
2001-04-02,72.69304656982422
2001-04-03,70.267822265625
2001-04-04,70.56061553955078
2001-04-05,73.2341079711914
2001-04-06,72.12014770507812
2001-04-09,72.92217254638672
2001-04-10,74.25257110595703
2001-04-11,74.30348205566406
2001-04-12,75.65298461914062
2001-04-16,74.8572769165039
2001-04-17,75.91395568847656
2001-04-18,78.93112182617188
2001-04-19,79.98143768310547
2001-04-20,79.24937438964844
2001-04-23,77.81082153320312
2001-04-24,77.39073944091797
2001-04-25,78.40282440185547
2001-04-26,78.75293731689453
2001-04-27,80.06421661376953
2001-04-30,80.62434387207031
2001-05-01,80.87261199951172
2001-05-02,80.72621154785156
2001-05-03,79.70133972167969
2001-05-04,81.05717468261719
2001-05-07,80.35700225830078
2001-05-08,80.31880187988281
2001-05-09,79.98143768310547
2001-05-10,80.21694946289062
2001-05-11,79.66316223144531
2001-05-14,79.82231903076172
2001-05-15,80.19149017333984
2001-05-16,82.0820083618164
2001-05-17,82.2093505859375
2001-05-18,82.58487701416016
2001-05-21,83.80066680908203
2001-05-22,83.69245147705078
2001-05-23,82.27294158935547
2001-05-24,82.51485443115234
2001-05-25,81.5409927368164
2001-05-29,80.8917007446289
2001-05-30,79.7586898803711
2001-05-31,80.17239379882812
2001-06-01,80.6689224243164
2001-06-04,81.05717468261719
2001-06-05,81.9865493774414
2001-06-06,81.30543518066406
2001-06-07,81.5982437133789
2001-06-08,80.84078216552734
2001-06-11,80.26787567138672
2001-06-12,80.12785339355469
2001-06-13,79.44037628173828
2001-06-14,77.65802764892578
2001-06-15,77.78315734863281
2001-06-18,77.40652465820312
2001-06-19,77.74484252929688
2001-06-20,78.15340423583984
2001-06-21,79.04071807861328
2001-06-22,78.4215316772461
2001-06-25,77.7001724243164
2001-06-26,77.59169006347656
2001-06-27,77.54701232910156
2001-06-28,77.97472381591797
2001-06-29,78.26192474365234
2001-07-02,79.23858642578125
2001-07-03,79.21946716308594
2001-07-05,77.67466735839844
2001-07-06,75.9958267211914
2001-07-09,76.41069030761719
2001-07-10,75.4914779663086
2001-07-11,75.56812286376953
2001-07-12,77.36186218261719
2001-07-13,78.0321273803711
2001-07-16,77.0554428100586
2001-07-17,77.77677154541016
2001-07-18,77.24696350097656
2001-07-19,77.92362976074219
2001-07-20,77.45760345458984
2001-07-23,75.93195343017578
2001-07-24,75.19782257080078
2001-07-25,76.02771759033203
2001-07-26,76.82565307617188
2001-07-27,77.11927032470703
2001-07-30,77.14482116699219
2001-07-31,77.46398162841797
2001-08-01,77.94914245605469
2001-08-02,78.2683334350586
2001-08-03,77.84062194824219
2001-08-06,76.79373168945312
2001-08-07,77.09375
2001-08-08,75.663818359375
2001-08-09,75.88728332519531
2001-08-10,76.14899444580078
2001-08-13,76.16812133789062
2001-08-14,76.13621520996094
2001-08-15,75.47872924804688
2001-08-16,75.74046325683594
2001-08-17,74.52757263183594
2001-08-20,75.21698760986328
2001-08-21,73.93392181396484
2001-08-22,74.69993591308594
2001-08-23,74.43180847167969
2001-08-24,75.97663116455078
2001-08-27,75.52339935302734
2001-08-28,74.4190673828125
2001-08-29,73.75518035888672
2001-08-30,72.33805847167969
2001-08-31,72.86786651611328
2001-09-04,72.4018325805664
2001-09-05,72.58061218261719
2001-09-06,70.71025085449219
2001-09-07,69.40164184570312
2001-09-10,70.25060272216797
2001-09-17,66.58011627197266
2001-09-18,66.42052459716797
2001-09-19,65.07996368408203
2001-09-20,63.01171875
2001-09-21,62.331871032714844
2001-09-24,64.5232162475586
2001-09-25,65.19602966308594
2001-09-26,64.9653549194336
2001-09-27,65.52919006347656
2001-09-28,66.91962432861328
2001-10-01,66.81069946289062
2001-10-02,67.65007781982422
2001-10-03,68.78419494628906
2001-10-04,68.84188079833984
2001-10-05,68.70731353759766
2001-10-08,68.25875854492188
2001-10-09,67.89356231689453
2001-10-10,69.4057388305664
2001-10-11,70.482177734375
2001-10-12,70.16180419921875
2001-10-15,70.03361511230469
2001-10-16,70.47579193115234
2001-10-17,68.97640228271484
2001-10-18,68.8290786743164
2001-10-19,68.78419494628906
2001-10-22,70.14260864257812
2001-10-23,69.78378295898438
2001-10-24,69.59795379638672
2001-10-25,70.847412109375
2001-10-26,70.68724822998047
2001-10-29,68.84828186035156
2001-10-30,68.021728515625
2001-10-31,67.79106903076172
2001-11-01,69.52749633789062
2001-11-02,70.00163269042969
2001-11-05,70.91788482666016
2001-11-06,72.0199966430664
2001-11-07,71.92387390136719
2001-11-08,72.14811706542969
2001-11-09,72.22502899169922
2001-11-12,71.78291320800781
2001-11-13,73.39762115478516
2001-11-14,73.46806335449219
2001-11-15,73.60261535644531
2001-11-16,73.2758560180664
2001-11-19,74.17927551269531
2001-11-20,73.55777740478516
2001-11-21,73.0708236694336
2001-11-23,74.1216049194336
2001-11-26,74.28182983398438
2001-11-27,73.9614486694336
2001-11-28,72.62228393554688
2001-11-29,73.60261535644531
2001-11-30,73.07718658447266
2001-12-03,72.64151000976562
2001-12-04,73.87176513671875
2001-12-05,75.22370910644531
2001-12-06,75.18525695800781
2001-12-07,74.68550872802734
2001-12-10,73.28864288330078
2001-12-11,73.14128875732422
2001-12-12,73.22457885742188
2001-12-13,71.80210876464844
2001-12-14,72.48773193359375
2001-12-17,73.23737335205078
2001-12-18,73.67310333251953
2001-12-19,74.19208526611328
2001-12-20,73.46167755126953
2001-12-21,73.90724182128906
2001-12-24,73.76575469970703
2001-12-26,74.17086029052734
2001-12-27,74.62089538574219
2001-12-28,74.58232116699219
2001-12-31,73.48932647705078
2002-01-02,74.28014373779297
2002-01-03,75.12240600585938
2002-01-04,75.6239013671875
2002-01-07,75.09027862548828
2002-01-08,74.91664123535156
2002-01-09,74.30583190917969
2002-01-10,74.63374328613281
2002-01-11,73.90082550048828
2002-01-14,73.4378890991211
2002-01-15,74.03582000732422
2002-01-16,72.53770446777344
2002-01-17,73.08423614501953
2002-01-18,72.74989318847656
2002-01-22,72.24840545654297
2002-01-23,72.8013687133789
2002-01-24,73.02637481689453
2002-01-25,73.007080078125
2002-01-28,73.2063980102539
2002-01-29,70.90462493896484
2002-01-30,71.92694091796875
2002-01-31,72.76920318603516
2002-02-01,72.42845153808594
2002-02-04,70.628173828125
2002-02-05,70.19095611572266
2002-02-06,69.88876342773438
2002-02-07,69.45157623291016
2002-02-08,70.78246307373047
2002-02-11,71.65047454833984
2002-02-12,71.42542266845703
2002-02-13,72.18413543701172
2002-02-14,72.04907989501953
2002-02-15,71.29682159423828
2002-02-19,69.92736053466797
2002-02-20,71.10393524169922
2002-02-21,69.63158416748047
2002-02-22,70.49317169189453
2002-02-25,71.65691375732422
2002-02-26,71.50901794433594
2002-02-27,71.78547668457031
2002-02-28,71.46401977539062
2002-03-01,73.12923431396484
2002-03-04,74.4216079711914
2002-03-05,74.1836929321289
2002-03-06,75.06458282470703
2002-03-07,74.90379333496094
2002-03-08,75.21884155273438
2002-03-11,75.37954711914062
2002-03-12,75.3345947265625
2002-03-13,74.6080322265625
2002-03-14,74.50518798828125
2002-03-15,75.2151107788086
2002-03-18,75.22795867919922
2002-03-19,75.7309341430664
2002-03-20,74.30592346191406
2002-03-21,74.3381576538086
2002-03-22,74.17695617675781
2002-03-25,73.25489044189453
2002-03-26,73.68047332763672
2002-03-27,73.87391662597656
2002-03-28,73.84165954589844
2002-04-01,73.87391662597656
2002-04-02,73.46772766113281
2002-04-03,72.95186614990234
2002-04-04,72.64879608154297
2002-04-05,72.66165924072266
2002-04-08,72.81645202636719
2002-04-09,72.30707550048828
2002-04-10,73.12590789794922
2002-04-11,71.30763244628906
2002-04-12,71.84281921386719
2002-04-15,71.29474639892578
2002-04-16,72.99053955078125
2002-04-17,72.83580017089844
2002-04-18,72.51982879638672
2002-04-19,72.78423309326172
2002-04-22,71.57196807861328
2002-04-23,71.26251983642578
2002-04-24,70.54676818847656
2002-04-25,70.58546447753906
2002-04-26,69.24430847167969
2002-04-29,68.90255737304688
2002-04-30,69.54737854003906
2002-05-01,70.39850616455078
2002-05-02,70.1276626586914
2002-05-03,69.36681365966797
2002-05-06,68.00633239746094
2002-05-07,67.7677001953125
2002-05-08,70.2888412475586
2002-05-09,69.4764404296875
2002-05-10,68.16749572753906
2002-05-13,69.55378723144531
2002-05-14,71.06902313232422
2002-05-15,70.79177856445312
2002-05-16,71.15933227539062
2002-05-17,71.5075454711914
2002-05-20,70.73375701904297
2002-05-21,70.08897399902344
2002-05-22,70.24369812011719
2002-05-23,70.99169158935547
2002-05-24,70.08251953125
2002-05-28,69.70207977294922
2002-05-29,69.18629455566406
2002-05-30,68.99286651611328
2002-05-31,69.13471221923828
2002-06-03,67.29702758789062
2002-06-04,67.46468353271484
2002-06-05,68.0965576171875
2002-06-06,66.71026611328125
2002-06-07,66.63290405273438
2002-06-10,66.89085388183594
2002-06-11,65.7430648803711
2002-06-12,66.14282989501953
2002-06-13,65.47872924804688
2002-06-14,65.38200378417969
2002-06-17,67.1358642578125
2002-06-18,67.68390655517578
2002-06-19,66.10414123535156
2002-06-20,65.25951385498047
2002-06-21,64.23912048339844
2002-06-24,64.57555389404297
2002-06-25,63.12617492675781
2002-06-26,63.22967529296875
2002-06-27,64.33615112304688
2002-06-28,64.03203582763672
2002-07-01,62.78322982788086
2002-07-02,61.45032501220703
2002-07-03,61.7996940612793
2002-07-05,64.25846862792969
2002-07-08,63.45615005493164
2002-07-09,61.85792541503906
2002-07-10,59.606201171875
2002-07-11,60.09153747558594
2002-07-12,59.43153762817383
2002-07-15,59.748538970947266
2002-07-16,58.59678268432617
2002-07-17,58.71327590942383
2002-07-18,56.81097412109375
2002-07-19,54.811580657958984
2002-07-22,53.187477111816406
2002-07-23,51.73161697387695
2002-07-24,54.81804275512695
2002-07-25,54.352169036865234
2002-07-26,55.38743591308594
2002-07-29,58.08564758300781
2002-07-30,58.84267044067383
2002-07-31,58.98506164550781
2002-08-01,57.44505310058594
2002-08-02,56.157466888427734
2002-08-05,54.20335388183594
2002-08-06,56.0280647277832
2002-08-07,57.00504684448242
2002-08-08,58.84916305541992
2002-08-09,59.06916427612305
2002-08-12,58.63562774658203
2002-08-13,57.56800842285156
2002-08-14,59.670921325683594
2002-08-15,60.49909973144531
2002-08-16,60.31798553466797
2002-08-19,61.72853088378906
2002-08-20,61.07503128051758
2002-08-21,61.95503616333008
2002-08-22,62.556758880615234
2002-08-23,61.210899353027344
2002-08-26,61.63794708251953
2002-08-27,60.92619705200195
2002-08-28,59.5932731628418
